experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,density_bin,coverage,avg_width
ce_paper_core_v1,regression,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,2,0.7705882352941177,1.556219733096242
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0,0.8787878787878788,1.775715058738781
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,1,0.8803030303030303,1.775715058738781
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,2,0.8676470588235294,1.7757150587387815
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0,0.8803030303030303,1.7757150587387804
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,1,0.8878787878787879,1.7757150587387804
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,2,0.8632352941176471,1.7757150587387804
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0,0.8924242424242425,1.7754023024153343
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,1,0.8893939393939394,1.76375716260116
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,2,0.8764705882352941,1.768479409450008
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0,0.8939393939393939,1.764401620386658
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,1,0.9075757575757576,1.7616968195403946
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,2,0.8720588235294118,1.7531675396155078
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0,0.8878787878787879,1.7648473000723315
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,1,0.8924242424242425,1.7569471862520087
