experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,delta_ece_weight_high_low,faith_delta_density_in,faith_delta_density_out,faith_delta_eta_in,faith_delta_eta_out,auc_adv_de_vs_eta,auc_adv_de_vs_random,stability_delta_density,stability_delta_eta
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modeldt_9e47f5bf,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modeldt_c1f5a891,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modeldt_d61f034e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modeldt_e25d7193,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_12a74514,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_45027f8a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_45921557,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_5b8eefd6,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_771dbcd7,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_96d66741,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_ba50d812,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,0,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal400_modelrf_dafd9d3b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_6693727f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_6cd98a79,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_7ab4d7ea,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_9feeacba,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_bbf909b2,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_e0fd13cf,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_f5bccb6b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modeldt_f693099e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_0dcee4e0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_1989ad8f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_43156178,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_5192a18d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_9c569141,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_cdbf12ea,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_dcf79c38,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal100_modelrf_f6d721b4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_04dc2565,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_06745062,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_53901d13,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_64806ff3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_780fed46,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_8d98c81b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_c003bc92,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modeldt_fd354b4f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_174d20e1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_2d9ea6c5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_33c09d1f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_38f5601a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_5485f705,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_9fb3c0a6,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_afc8bb12,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,1,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal400_modelrf_bd7556b1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_9787e7ca,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_9d41351c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_b40f9ebc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_c8a058e0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_d0ef4e9f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_d9491401,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_db26c0f3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modeldt_febc75cf,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_03f30c27,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_18be8726,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_3a280837,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_3a2fce52,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_45c6a184,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_50d26890,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_a7940476,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal100_modelrf_cf1238fa,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_01b82c3b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_06a1c6a1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_3979ec51,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_59502cc7,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_5d0eb0a5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_6f6b69cd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_afa903d8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modeldt_ea988df4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_12108a23,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_31a2a12c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_7fd88e9f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_9abca0e8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_b1dfdc2f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_d4bc97c1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_f77a3423,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,regression,2,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed2_dims2_ncal400_modelrf_f8b83184,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_11265103,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_50b61f00,nan,nan,nan,nan,nan,nan,nan,nan,nan
