experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,weight_bin,bin,bin_edge_lo,bin_edge_hi,p_mean,acc_mean,count,acc_ci95
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,0,4,0.30000000000000004,0.4,0.37622299933090103,0.6842105263157895,19,0.2090128423692161
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,0,5,0.4,0.5,0.43671143671143664,0.5641025641025641,39,0.15563058929729184
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,0,8,0.7000000000000001,0.8,0.7272727272727274,0.25,4,0.4243524478543749
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,1,1,0.0,0.1,0.0625,0.05555555555555555,18,0.10582097883237768
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,1,2,0.1,0.2,0.14353321575543798,0.0,27,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,1,3,0.2,0.30000000000000004,0.23477194872120588,0.25,92,0.08848360201804036
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,1,8,0.7000000000000001,0.8,0.7405112521345021,0.8383838383838383,198,0.051272833564339315
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,2,1,0.0,0.1,0.0625,0.14,50,0.09617989810766073
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,2,2,0.1,0.2,0.14960317460317463,0.08695652173913043,46,0.08142803688589487
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_43661b67,2,8,0.7000000000000001,0.8,0.7432479023259386,0.7991803278688525,244,0.050267429505122654
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,1,0.0,0.1,0.04378602372467706,0.06896551724137931,87,0.05324702242863232
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,2,0.1,0.2,0.14744897959183673,0.14285714285714285,14,0.1833030277982336
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,3,0.2,0.30000000000000004,0.2321603128054741,0.25806451612903225,31,0.15403607439524844
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,4,0.30000000000000004,0.4,0.32146127786228645,0.3402061855670103,97,0.09428561254369609
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,6,0.5,0.6000000000000001,0.5319148936170212,0.8,10,0.2479225685572009
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,7,0.6000000000000001,0.7000000000000001,0.625,0.6666666666666666,3,0.533444432872781
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,8,0.7000000000000001,0.8,0.7605552342394448,0.7076923076923077,65,0.1105711312092617
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,9,0.8,0.9,0.8593417379161333,0.5,6,0.40008332465458574
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,0,10,0.9,1.0,0.9274160374729634,1.0,17,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,1,0.0,0.1,0.048150621729352014,0.08035714285714286,112,0.050346455932865825
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,2,0.1,0.2,0.14821428571428572,0.3333333333333333,12,0.2667222164363905
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,3,0.2,0.30000000000000004,0.2316017316017316,0.0,5,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,8,0.7000000000000001,0.8,0.7894736842105264,0.8780487804878049,82,0.07082743936950715
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,9,0.8,0.9,0.8532205378378327,0.85,20,0.15649345034217885
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,1,10,0.9,1.0,0.9268225275515359,0.8979591836734694,98,0.05993193418115152
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,2,1,0.0,0.1,0.042805462424858554,0.07303370786516854,178,0.038224315421316955
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,2,9,0.8,0.9,0.8847926267281107,0.6666666666666666,3,0.533444432872781
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_482ecbac,2,10,0.9,1.0,0.9260056174119837,0.76875,160,0.06533253580242389
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,1,0.0,0.1,0.05115549393547778,0.07017543859649122,57,0.06631499150255744
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,2,0.1,0.2,0.16183892217173954,0.24242424242424243,33,0.14621777110272252
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,3,0.2,0.30000000000000004,0.23952858735467422,0.30434782608695654,69,0.10857071584785982
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,4,0.30000000000000004,0.4,0.37499999999999994,0.75,4,0.4243524478543749
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,5,0.4,0.5,0.5,0.4444444444444444,9,0.32464394339996944
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,6,0.5,0.6000000000000001,0.5714285714285714,0.6774193548387096,62,0.11636119699549631
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,7,0.6000000000000001,0.7000000000000001,0.6442307692307692,0.75,32,0.15003124674546964
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,8,0.7000000000000001,0.8,0.7440358478585926,0.5454545454545454,11,0.29425758813377273
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,9,0.8,0.9,0.8417758696832366,0.7435897435897436,39,0.13704341103718617
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,0,10,0.9,1.0,0.9142416225749557,0.7142857142857143,14,0.23664319132398465
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,1,0.0,0.1,0.05072231300897935,0.04807692307692308,104,0.041115792144597464
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,2,0.1,0.2,0.15114243159003057,0.0851063829787234,47,0.07977622981305293
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,3,0.2,0.30000000000000004,0.23076923076923078,0.5714285714285714,7,0.3666060555964672
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,8,0.7000000000000001,0.8,0.7591860128848043,0.7692307692307693,13,0.22903490301738305
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,9,0.8,0.9,0.8475377461987857,0.8317757009345794,107,0.07087803367779022
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,1,10,0.9,1.0,0.91514324153213,0.7884615384615384,52,0.11100417842849175
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,2,1,0.0,0.1,0.045648401190939186,0.047058823529411764,170,0.0318335585959238
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,2,2,0.1,0.2,0.1111111111111111,0.0,1,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,2,9,0.8,0.9,0.8554814092713656,0.86,100,0.06800945816575808
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_4c3d018d,2,10,0.9,1.0,0.9156825908033632,0.7971014492753623,69,0.09489160619450222
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,1,0.0,0.1,0.07890353586166421,0.0,17,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,2,0.1,0.2,0.11938162543253177,0.2727272727272727,11,0.2631919879849005
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,3,0.2,0.30000000000000004,0.2761947331172943,0.2222222222222222,9,0.27161661029914536
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,4,0.30000000000000004,0.4,0.35306738715829616,0.45454545454545453,55,0.13159599399245026
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,5,0.4,0.5,0.4693541752365281,0.46153846153846156,13,0.27099775187306424
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,7,0.6000000000000001,0.7000000000000001,0.6410230152837866,0.8301886792452831,53,0.1010857319042789
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,0,8,0.7000000000000001,0.8,0.7975340838669694,0.84375,160,0.05626171752955112
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,1,1,0.0,0.1,0.08684146465788674,0.09302325581395349,43,0.08681918150288546
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,1,2,0.1,0.2,0.12487030552344408,0.047619047619047616,42,0.06440611887195305
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,1,3,0.2,0.30000000000000004,0.2631578947368421,0.0,3,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,1,7,0.6000000000000001,0.7000000000000001,0.6413025780189957,0.32,50,0.12930059241936984
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,1,8,0.7000000000000001,0.8,0.7987994702115508,0.8382352941176471,204,0.05053192528723081
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,2,1,0.0,0.1,0.08243475769821956,0.09954751131221719,221,0.039473491248843556
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,2,2,0.1,0.2,0.10879741409044773,0.04411764705882353,68,0.048810134903374006
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed0_dims2_ncal100_modelrf_5b527cc5,2,8,0.7000000000000001,0.8,0.7960022844089091,0.6666666666666666,51,0.12937927894895213
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,1,0.0,0.1,0.04930042180042181,0.14545454545454545,55,0.09317640701885671
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,2,0.1,0.2,0.17107728872434752,0.11764705882352941,17,0.15315928020516942
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,3,0.2,0.30000000000000004,0.26200000000000007,0.28421052631578947,95,0.09069994043668364
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,4,0.30000000000000004,0.4,0.3333333333333333,0.0,3,0.0
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,5,0.4,0.5,0.4359484876726256,0.6081081081081081,74,0.11122790252149295
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,6,0.5,0.6000000000000001,0.5897435897435898,0.875,16,0.16205226780270618
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,7,0.6000000000000001,0.7000000000000001,0.6388888888888888,0.5,16,0.245
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,8,0.7000000000000001,0.8,0.733936536255894,0.42857142857142855,7,0.3666060555964672
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,9,0.8,0.9,0.8621582688973861,0.7209302325581395,43,0.13406791579177613
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,0,10,0.9,1.0,0.9100790513833992,0.75,4,0.4243524478543749
ce_uncertainty_v1,classification,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed0_dims2_ncal100_modelrf_65ac3099,1,1,0.0,0.1,0.04850315331966708,0.045871559633027525,109,0.03927516301228225
