experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,delta_ece_weight_high_low,faith_delta_density_in,faith_delta_density_out,faith_delta_eta_in,faith_delta_eta_out,auc_adv_de_vs_eta,auc_adv_de_vs_random,stability_delta_density,stability_delta_eta
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_31f827b3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_321db1b3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_3fb3824c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_401a83b5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_47603545,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_4aa491b4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_51d49c4d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_58eaf1bc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_5a05c638,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_618f6fda,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_6f801f43,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_74e870d5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_770807a9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_7721d372,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_79571581,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_7cea66eb,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_7d38ebe6,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_7efce8db,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_80ddae4d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_855b2239,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_a3964591,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_a5fb44f4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_a8b4f3c1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_a9288a03,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_ab81c0fa,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_bc03adf4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_be3189c7,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_c01aac4c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_c25e4e56,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_c8d66dcc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_cb6739ee,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_cfc782f1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_d01f53de,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_db10752a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_e100dcfc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_e824e61c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_e93370f5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_e98521a1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_eb47b8fe,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_edcc48e1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_eed366bc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_f55e727b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modeldt_fcff3f89,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modeldt_fec90212,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_0767ef9b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_08121367,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_10d7db0b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_135b0484,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_15b8ebe3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_1675f133,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_1845579d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_1d3791fe,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_256a9729,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_27eb8d80,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_29dc6c2e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_2c823ca1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_36a98ac3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_37b7b152,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_3fd97ba1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_41ac5285,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_43e0d186,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_4a8d210d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_4f4a7521,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_4ff6e95c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_51281c24,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_53e877ab,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_53f537f9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_57278ecc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_65ebd467,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_6c58ae8d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_6e206c2e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_782cb0b0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_7c2626da,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_7e4e832a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_7ed18492,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed0_dims2_ncal100_modelrf_82720663,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_838ae23a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_88bbd606,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_8d60f88a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_934f2570,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,0,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed0_dims2_ncal100_modelrf_9b82fe8e,nan,nan,nan,nan,nan,nan,nan,nan,nan
